HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Group,GroupNum,FirstName,LastName,Deck,Num,Split
Earth,False,TRAPPIST-1e,29.0,False,0.0,95.0,424.0,1.0,364.0,False,6750,01,rona,goody,G,1094,P
Mars,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,6751,01,trisp,berle,F,1290,S
Mars,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,False,6751,02,fal,berle,E,446,S
Europa,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,True,6753,01,stra,frablerly,B,226,P
Europa,False,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,False,6753,02,aldibi,frablerly,B,226,P
Europa,False,TRAPPIST-1e,25.0,True,0.0,4209.0,0.0,2.0,896.0,True,6754,01,marin,gealably,C,250,S
Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,12.0,726.0,19.0,False,6756,01,winia,pittson,F,1402,P
Earth,False,PSO J318.5-22,46.0,False,0.0,0.0,743.0,4.0,6.0,True,6756,02,monah,pittson,G,1095,P
Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,6756,03,melvia,pittson,G,1095,P
Mars,False,TRAPPIST-1e,53.0,False,1964.0,0.0,635.0,0.0,0.0,False,6757,01,eaturs,dato,F,1292,S
Earth,False,55 Cancri e,25.0,False,76.0,600.0,0.0,0.0,25.0,False,6758,01,sanney,gaineyerson,F,1403,P
Mars,False,PSO J318.5-22,30.0,False,51.0,0.0,1373.0,0.0,5.0,True,6760,01,shex,pri,F,1404,P
Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,6761,01,nute,curte,F,1405,P
Mars,False,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,False,6761,02,neysma,horte,E,432,P
Earth,False,55 Cancri e,54.0,False,0.0,704.0,0.0,0.0,0.0,False,6762,01,monard,jenkinnedy,F,1293,S
Earth,False,TRAPPIST-1e,20.0,False,0.0,97.0,725.0,26.0,104.0,True,6763,01,bonyam,berges,G,1097,P
Mars,False,TRAPPIST-1e,32.0,False,2937.0,60.0,696.0,0.0,0.0,False,6764,01,single,rake,F,1294,S
Mars,False,TRAPPIST-1e,31.0,False,76.0,0.0,2398.0,102.0,23.0,True,6764,02,supix,rake,F,1294,S
Mars,True,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,True,6765,01,lifes,fache,F,1295,S
Earth,False,PSO J318.5-22,16.0,False,399.0,0.0,3.0,0.0,137.0,False,6766,01,viviay,nieldson,G,1098,P
Earth,True,TRAPPIST-1e,0.0,,0.0,0.0,0.0,0.0,0.0,True,6766,02,carita,warrishales,G,1098,P
Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,6766,03,reneen,warrishales,G,1098,P
Earth,False,TRAPPIST-1e,33.0,False,47.0,0.0,0.0,,3047.0,False,6773,01,scotte,greeves,F,1407,P
Earth,True,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,True,6774,01,jord,steinardson,G,1100,P
Earth,True,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,False,6774,02,donnie,steinardson,G,1100,P
Earth,False,TRAPPIST-1e,33.0,False,0.0,0.0,704.0,0.0,0.0,False,6774,03,tancis,steinardson,F,1408,P
Earth,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,6775,01,,,G,1101,S
Earth,False,55 Cancri e,24.0,False,1.0,0.0,0.0,691.0,0.0,False,6776,01,alancy,mcgoway,F,1409,P
Earth,False,TRAPPIST-1e,47.0,False,0.0,758.0,0.0,0.0,1417.0,False,6778,01,brada,fielson,F,1299,S
Europa,False,TRAPPIST-1e,37.0,False,0.0,7920.0,270.0,1.0,322.0,True,6779,01,terope,busive,B,258,S
Europa,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,6779,02,alhail,stioutody,B,258,S
Europa,True,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,True,6779,03,tabanar,stioutody,B,258,S
Europa,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,6779,04,altara,stioutody,B,258,S
Europa,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,6780,01,antinon,plaricit,C,251,S
Europa,False,TRAPPIST-1e,39.0,False,2167.0,30.0,1472.0,,0.0,True,6780,02,eltan,plaricit,C,251,S
Earth,False,PSO J318.5-22,15.0,False,,0.0,533.0,72.0,0.0,False,6782,01,samany,ments,F,1300,S
Earth,False,55 Cancri e,60.0,False,0.0,0.0,0.0,8.0,698.0,False,6784,01,allena,currisones,G,1102,S
Earth,False,TRAPPIST-1e,49.0,False,0.0,366.0,0.0,0.0,401.0,True,6784,02,rosey,currisones,G,1102,S
Earth,False,PSO J318.5-22,23.0,False,8.0,173.0,0.0,1052.0,0.0,False,6786,01,jeret,hendrewsons,F,1410,P
Earth,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,True,6787,01,iney,booneid,F,1411,P
Earth,,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,False,6787,02,helean,booneid,F,1411,P
Earth,False,TRAPPIST-1e,17.0,False,108.0,4.0,1898.0,13.0,0.0,False,6787,03,therta,hurchanney,F,1411,P
Earth,True,PSO J318.5-22,42.0,False,0.0,0.0,0.0,0.0,0.0,True,6787,04,cassa,booneid,F,1411,P
Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,6787,05,reneen,booneid,F,1411,P
Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,6787,06,joelan,booneid,F,1411,P
Earth,False,TRAPPIST-1e,26.0,False,113.0,38.0,0.0,0.0,630.0,False,6787,07,vandy,booneid,F,1411,P
Earth,False,TRAPPIST-1e,56.0,False,2.0,736.0,0.0,71.0,0.0,False,6788,01,glenna,weberton,G,1103,P
Mars,False,55 Cancri e,26.0,False,866.0,0.0,0.0,0.0,0.0,True,6789,01,widous,mone,D,213,P
Mars,False,TRAPPIST-1e,41.0,False,145.0,0.0,2383.0,30.0,40.0,True,6792,01,razzle,reate,F,1412,P
Mars,False,TRAPPIST-1e,27.0,False,20.0,0.0,1000.0,36.0,0.0,True,6794,01,slig,conie,D,206,S
Earth,False,TRAPPIST-1e,31.0,False,470.0,0.0,0.0,182.0,52.0,False,6796,01,arlen,kellyons,G,1104,P
Earth,False,TRAPPIST-1e,40.0,False,3.0,0.0,61.0,0.0,742.0,True,6798,01,therly,jacostarks,F,1414,P
Europa,True,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,6799,01,terops,namsheary,C,252,S
Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,6800,01,luise,krampbelles,G,1105,P
Europa,False,TRAPPIST-1e,50.0,True,0.0,7293.0,136.0,97.0,440.0,True,6801,01,syrmino,imprank,B,259,S
Europa,False,55 Cancri e,42.0,False,1751.0,516.0,0.0,12.0,672.0,False,6802,01,eleb,disteady,A,68,P
Europa,False,TRAPPIST-1e,50.0,False,52.0,996.0,0.0,700.0,1.0,False,6805,01,alathim,suasharic,E,449,S
Earth,False,TRAPPIST-1e,39.0,False,14.0,583.0,310.0,0.0,0.0,True,6806,01,anniey,gallenry,G,1104,S
Earth,False,TRAPPIST-1e,27.0,False,0.0,,192.0,38.0,599.0,False,6808,01,yolas,santantines,F,1416,P
Mars,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,6810,01,yots,knik,E,450,S
Mars,False,TRAPPIST-1e,30.0,False,768.0,11.0,2010.0,0.0,0.0,True,6810,02,cruses,knik,E,450,S
Mars,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,6810,03,cings,knik,,,
6810,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,True,6810,04,shex,knik,E,450,S
Mars,True,55 Cancri e,68.0,False,0.0,0.0,0.0,0.0,0.0,True,6810,05,dors,knik,E,450,S
Earth,False,55 Cancri e,22.0,False,38.0,19.0,348.0,217.0,115.0,False,6813,01,thell,newtontoss,F,1417,P
Mars,False,55 Cancri e,36.0,False,1339.0,6.0,7810.0,0.0,0.0,True,6814,01,flark,potte,E,451,S
Earth,True,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,False,6816,01,allyny,ewiseston,G,1108,P
Earth,False,TRAPPIST-1e,28.0,,944.0,0.0,0.0,0.0,75.0,False,6816,02,hilly,ewiseston,G,1108,P
Earth,True,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,True,6816,03,enrie,mcfarley,G,1108,P
Earth,False,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,True,6816,04,troyce,ewiseston,G,1108,P
Earth,True,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,False,6816,05,lerion,ewiseston,G,1108,P
Earth,True,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,True,6816,06,evey,ewiseston,G,1108,P
Earth,False,TRAPPIST-1e,37.0,False,21.0,54.0,5.0,178.0,431.0,False,6817,01,adria,bakericks,F,1304,S
Earth,False,TRAPPIST-1e,31.0,False,32.0,2667.0,0.0,0.0,9.0,True,6818,01,bra,midtt,F,1418,P
Earth,False,TRAPPIST-1e,31.0,False,,0.0,0.0,1490.0,0.0,False,6820,01,dianie,dickman,F,1419,P
Earth,False,TRAPPIST-1e,43.0,False,142.0,1208.0,0.0,0.0,204.0,False,6821,01,landa,grifford,F,1420,P
Earth,False,TRAPPIST-1e,15.0,False,0.0,532.0,29.0,0.0,163.0,False,6822,01,moniey,bradamss,F,1305,S
Earth,False,TRAPPIST-1e,58.0,False,,0.0,0.0,444.0,0.0,True,6824,01,milyla,burker,G,1108,S
Mars,True,,30.0,False,0.0,0.0,0.0,0.0,0.0,True,6825,01,peefox,kinad,F,1306,S
Mars,False,TRAPPIST-1e,24.0,False,3481.0,0.0,1236.0,2.0,256.0,False,6825,02,,,F,1306,S
Earth,False,TRAPPIST-1e,49.0,False,0.0,69.0,92.0,1600.0,15.0,False,6826,01,elle,harrenoldez,G,1109,S
Europa,False,55 Cancri e,73.0,False,181.0,1.0,840.0,2618.0,1949.0,False,6827,01,dirk,listive,A,84,S
Europa,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,6827,02,coxaton,listive,A,84,S
Europa,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,True,6827,03,zinoces,listive,A,84,S
Europa,,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,True,6827,04,alramak,listive,A,84,S
Earth,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,6829,01,ine,hubbarrison,G,1109,P
Earth,False,TRAPPIST-1e,49.0,False,355.0,449.0,8.0,0.0,0.0,False,6829,02,arllia,hubbarrison,G,1109,P
Earth,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,False,6829,03,enryn,hubbarrison,G,1109,P
Earth,True,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,False,6831,01,violan,holson,G,1111,P
Mars,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,True,6832,01,quid,wala,F,1421,P
Earth,False,,23.0,False,7.0,0.0,0.0,716.0,800.0,True,6833,01,sta,mccarveymon,E,452,S
Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,6834,01,sonald,coolez,G,1111,S
Mars,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,True,6837,01,cireal,carté,E,435,P
Earth,False,TRAPPIST-1e,36.0,False,1912.0,0.0,0.0,2.0,0.0,False,6839,01,ellena,fryan,F,1307,S
Mars,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,6840,01,clow,sake,F,1422,P
Mars,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,6841,01,tekris,meate,E,454,S
Europa,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,6843,01,acceleb,rimplighty,B,260,S
Europa,True,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,6843,02,saxinon,rimplighty,B,260,S
Mars,False,55 Cancri e,23.0,False,71.0,0.0,1376.0,0.0,890.0,False,6844,01,chones,brin,E,455,S
Europa,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,6848,01,marinon,ambleetive,D,214,P
Earth,False,TRAPPIST-1e,22.0,,735.0,138.0,,0.0,0.0,False,6850,01,adamy,wolferton,F,1424,P
Earth,True,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,False,6850,02,weslie,wolferton,G,1113,P
Earth,False,TRAPPIST-1e,52.0,False,2.0,46.0,800.0,0.0,773.0,False,6850,03,brancy,wolferton,E,436,P
Earth,False,TRAPPIST-1e,22.0,False,0.0,752.0,18.0,0.0,18.0,True,6851,01,glorey,bookerson,E,456,S
Europa,False,55 Cancri e,31.0,False,0.0,1604.0,4058.0,4094.0,124.0,False,6853,01,menkaa,cathome,C,218,P
Mars,False,TRAPPIST-1e,23.0,False,3211.0,4.0,243.0,0.0,0.0,False,6854,01,graw,bate,E,437,P
Earth,False,PSO J318.5-22,35.0,False,22.0,0.0,1179.0,0.0,33.0,False,6857,01,jenn,jenson,F,1310,S
Europa,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,6858,01,asteron,spandisket,B,229,P
Europa,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,6858,02,kabiak,spandisket,B,229,P
Europa,False,55 Cancri e,39.0,False,0.0,60.0,0.0,310.0,4674.0,False,6858,03,zinopus,spandisket,B,229,P
Europa,False,,8.0,False,0.0,0.0,0.0,0.0,0.0,True,6858,04,taura,spandisket,B,229,P
Earth,True,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,True,6859,01,blancy,harry,G,1113,S
Earth,True,PSO J318.5-22,15.0,False,0.0,0.0,0.0,0.0,0.0,True,6861,01,iney,lambucketty,G,1114,S
Earth,True,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,True,6862,01,diandi,mcfaddennon,G,1115,S
Earth,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,False,6862,02,dianie,mcfaddennon,G,1115,S
Earth,False,TRAPPIST-1e,25.0,False,0.0,10.0,909.0,0.0,17.0,False,6863,01,franda,patrichane,F,1311,S
Europa,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,6864,01,aske,scoudelle,A,71,P
Europa,True,55 Cancri e,25.0,,0.0,0.0,0.0,0.0,0.0,True,6864,02,phamark,scoudelle,A,71,P
Europa,False,TRAPPIST-1e,27.0,,69.0,2878.0,0.0,4232.0,3798.0,False,6865,01,thabih,peducting,D,208,S
Europa,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,6865,02,errim,peducting,D,208,S
Europa,False,55 Cancri e,20.0,False,0.0,17958.0,99.0,14.0,57.0,True,6866,01,gork,hetforhaft,C,253,S
Europa,False,55 Cancri e,40.0,False,6103.0,7570.0,860.0,13117.0,192.0,False,6866,02,dscha,hetforhaft,C,253,S
Earth,False,TRAPPIST-1e,18.0,False,0.0,18.0,73.0,2134.0,25.0,False,6868,01,jerek,brookenson,F,1427,P
Earth,False,TRAPPIST-1e,21.0,False,0.0,0.0,901.0,3.0,0.0,False,6869,01,megany,philloway,F,1428,P
Earth,False,TRAPPIST-1e,38.0,False,190.0,1.0,616.0,0.0,,True,6871,01,faithy,rickson,G,1116,S
Europa,False,55 Cancri e,62.0,False,362.0,1049.0,46.0,104.0,829.0,True,6873,01,mesarix,hervel,A,72,P
Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,6879,01,joyces,englence,G,1119,S
Mars,False,TRAPPIST-1e,48.0,True,2191.0,0.0,172.0,1.0,0.0,False,6880,01,dunch,mepie,F,1315,S
Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,False,6880,02,gacke,mepie,E,457,S
Mars,True,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,6882,01,rail,dake,F,1430,P
Mars,False,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,False,6882,02,giamon,dake,E,438,P
Earth,False,TRAPPIST-1e,26.0,False,0.0,0.0,1.0,0.0,398.0,True,6883,01,evaned,wolferguson,G,1120,S
Mars,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,True,6885,01,whee,vloaf,F,1316,S
Earth,False,TRAPPIST-1e,32.0,False,0.0,326.0,31.0,5.0,545.0,False,6887,01,beathy,patrichane,G,1122,S
Earth,False,,40.0,False,862.0,0.0,0.0,0.0,59.0,False,6889,01,sallie,santuez,F,1317,S
Mars,False,TRAPPIST-1e,27.0,False,725.0,0.0,1660.0,0.0,0.0,True,6891,01,treynx,casty,D,215,P
Earth,,TRAPPIST-1e,28.0,False,0.0,669.0,0.0,1.0,2.0,True,6892,01,cellex,merkins,F,1318,S
Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,6893,01,winork,dreamspric,B,261,S
Mars,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,6894,01,,,F,1319,S
Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,6894,02,otlios,hacle,F,1319,S
Mars,False,TRAPPIST-1e,12.0,,0.0,0.0,0.0,0.0,0.0,True,6894,03,risps,hacle,F,1319,S
Europa,False,TRAPPIST-1e,25.0,False,0.0,4612.0,0.0,2585.0,1919.0,False,6895,01,ainon,conachets,C,220,P
Mars,False,TRAPPIST-1e,,False,473.0,0.0,575.0,0.0,0.0,False,6896,01,stote,khake,E,459,S
Mars,False,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,6896,02,goats,khake,F,1320,S
Mars,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,True,6896,03,dies,khake,F,1320,S
Europa,False,55 Cancri e,27.0,False,146.0,3786.0,490.0,0.0,18.0,True,6898,01,gemmark,bootious,,,
Europa,False,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,True,6899,01,anyonon,coweboded,A,73,P
Europa,,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,False,6899,02,ruchban,coweboded,A,73,P
Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,6900,01,kyley,hendrys,G,1123,S
Mars,False,TRAPPIST-1e,16.0,False,501.0,974.0,1164.0,0.0,0.0,False,6901,01,anch,opie,F,1321,S
Europa,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,True,6902,01,strali,idalpus,D,217,P
Earth,False,PSO J318.5-22,25.0,False,0.0,1428.0,0.0,1483.0,0.0,False,6903,01,gabrin,woodwinez,F,1431,P
Earth,False,TRAPPIST-1e,39.0,False,130.0,741.0,0.0,0.0,0.0,False,6905,01,vana,acobson,F,1322,S
Earth,False,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,938.0,44.0,False,6905,02,lilasa,acobson,E,460,S
Earth,False,55 Cancri e,16.0,False,43.0,3.0,750.0,0.0,0.0,True,6905,03,gaylah,acobson,F,1322,S
Mars,False,TRAPPIST-1e,35.0,False,1719.0,4389.0,1015.0,0.0,14.0,True,6906,01,elix,pelte,F,1432,P
Mars,False,55 Cancri e,43.0,False,528.0,13.0,1583.0,11.0,0.0,False,6906,02,apies,bun,E,440,P
Mars,True,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,True,6906,03,sesh,pelte,F,1432,P
Earth,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,6907,01,louisa,mcmahoney,G,1117,P
Europa,False,TRAPPIST-1e,60.0,False,0.0,960.0,46.0,854.0,17074.0,False,6908,01,sheleon,swinvul,C,254,S
Earth,False,TRAPPIST-1e,49.0,False,173.0,0.0,18.0,580.0,1.0,False,6910,01,carry,johnsondez,G,1124,S
Mars,False,TRAPPIST-1e,50.0,False,118.0,0.0,1041.0,0.0,0.0,True,6911,01,powhex,sutte,F,1323,S
Europa,False,TRAPPIST-1e,40.0,False,0.0,120.0,0.0,2814.0,318.0,False,6912,01,weino,slomed,C,221,P
Mars,True,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,True,6913,01,slus,hacle,F,1324,S
Mars,False,,18.0,False,1988.0,0.0,95.0,0.0,0.0,False,6913,02,cakers,hacle,E,461,S
Mars,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,6915,01,chrets,conca,F,1325,S
Mars,False,TRAPPIST-1e,56.0,True,995.0,0.0,177.0,0.0,739.0,False,6917,01,proos,horte,F,1433,P
Earth,True,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,True,6918,01,neilda,barris,G,1126,S
Earth,False,TRAPPIST-1e,29.0,False,0.0,10.0,0.0,5.0,975.0,False,6920,01,verek,wolferguson,E,462,S
Europa,False,TRAPPIST-1e,22.0,False,0.0,1914.0,2090.0,100.0,0.0,True,6921,01,sadrix,stersetery,C,255,S
Europa,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,6921,02,eleron,fordulgaug,C,255,S
Europa,False,TRAPPIST-1e,23.0,False,69.0,6101.0,0.0,0.0,214.0,True,6921,03,grum,stersetery,C,255,S
Europa,False,TRAPPIST-1e,28.0,True,0.0,14076.0,0.0,928.0,372.0,True,6921,04,dsch,stersetery,C,255,S
Europa,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,6921,05,arrain,fordulgaug,C,255,S
Europa,False,TRAPPIST-1e,32.0,False,0.0,89.0,0.0,8330.0,1.0,False,6921,06,azhah,stersetery,C,255,S
Earth,False,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,6924,01,lilasa,solon,G,1127,S
Earth,False,TRAPPIST-1e,26.0,False,0.0,0.0,677.0,1.0,108.0,False,6925,01,juanie,hayerson,G,1120,P
6926,False,TRAPPIST-1e,43.0,False,1944.0,17.0,657.0,0.0,0.0,True,6926,01,smals,birt,F,1435,P
Earth,False,TRAPPIST-1e,25.0,False,439.0,0.0,0.0,557.0,0.0,False,6928,01,dont,bookerson,E,463,S
Earth,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,False,6928,02,jodye,bookerson,G,1128,S
Earth,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,6929,01,nelly,llovers,G,1122,P
Earth,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,6929,02,natha,llovers,G,1122,P
Earth,False,TRAPPIST-1e,15.0,False,9.0,776.0,4.0,0.0,2.0,True,6929,03,tricki,llovers,E,441,P
Earth,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,6930,01,letta,howayery,G,1129,S
Europa,True,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,6931,01,spurin,amonsmane,C,222,P
Earth,False,TRAPPIST-1e,20.0,False,559.0,0.0,83.0,112.0,0.0,True,6932,01,shaele,ewiseston,G,1130,S
Mars,False,TRAPPIST-1e,47.0,False,160.0,0.0,1232.0,36.0,0.0,True,6934,01,cats,nutty,F,1436,P
Mars,False,55 Cancri e,16.0,False,1228.0,0.0,450.0,446.0,,False,6934,02,bleark,nutty,E,443,P
Earth,True,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,True,6937,01,robyna,petton,G,1131,S
Earth,False,TRAPPIST-1e,22.0,False,245.0,0.0,0.0,661.0,1.0,False,6939,01,blanie,bears,G,1124,P
Mars,False,TRAPPIST-1e,39.0,False,9.0,0.0,687.0,0.0,0.0,True,6940,01,goats,steen,F,1326,S
Europa,True,55 Cancri e,57.0,False,0.0,0.0,0.0,0.0,0.0,True,6943,01,mirakis,dynatic,B,262,S
Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,6944,01,alzird,gented,C,223,P
Europa,True,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,True,6945,01,schird,sophaft,B,263,S
Earth,False,TRAPPIST-1e,70.0,False,28.0,0.0,0.0,672.0,104.0,False,6946,01,samany,buckson,F,1439,P
Europa,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,6947,01,becruxa,coudered,B,264,S
Europa,False,TRAPPIST-1e,49.0,False,0.0,1757.0,0.0,797.0,567.0,True,6947,02,cellum,obnoble,B,264,S
Earth,False,55 Cancri e,25.0,False,0.0,12.0,851.0,19.0,103.0,False,6949,01,lolas,dillestron,E,464,S
Europa,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,6950,01,alurops,pringry,B,265,S
Europa,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,6950,02,medib,pringry,B,265,S
Europa,False,TRAPPIST-1e,37.0,False,26.0,2898.0,9.0,0.0,40.0,True,6951,01,vegas,lendly,D,219,P
Europa,True,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,True,6951,02,mares,beling,D,219,P
Mars,False,TRAPPIST-1e,28.0,,1998.0,0.0,13.0,87.0,0.0,False,6954,01,blug,flie,E,445,P
6954,False,TRAPPIST-1e,22.0,False,969.0,47.0,23.0,134.0,0.0,False,6954,02,weet,flie,E,445,P
Europa,False,TRAPPIST-1e,26.0,False,135.0,2080.0,7.0,34.0,84.0,True,6957,01,minoton,sloweber,B,266,S
Earth,False,PSO J318.5-22,25.0,False,60.0,0.0,0.0,0.0,777.0,False,6960,01,allyn,bonnondry,G,1135,S
Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,804.0,5.0,False,6962,01,dona,gibbsonton,G,1136,S
Mars,False,TRAPPIST-1e,20.0,False,3839.0,57.0,1967.0,4.0,2.0,False,6963,01,soyos,boste,F,1328,S
Earth,False,55 Cancri e,35.0,False,0.0,71.0,631.0,0.0,0.0,False,6964,01,lilasa,thonyderson,F,1444,P
Earth,False,TRAPPIST-1e,37.0,False,951.0,0.0,0.0,80.0,0.0,False,6966,01,leneva,freevenson,F,1446,P
Europa,False,55 Cancri e,37.0,False,0.0,9965.0,0.0,5697.0,676.0,False,6967,01,winon,oilpfulle,C,256,S
Earth,False,TRAPPIST-1e,13.0,False,0.0,114.0,682.0,0.0,7.0,False,6968,01,dandra,yanton,F,1447,P
Earth,False,PSO J318.5-22,20.0,False,0.0,,0.0,0.0,1318.0,False,6968,02,randa,yanton,F,1447,P
Mars,False,TRAPPIST-1e,65.0,,3358.0,1.0,12.0,0.0,0.0,False,6970,01,ret,gin,,,
Mars,False,,29.0,False,456.0,230.0,363.0,0.0,0.0,False,6970,02,coakey,pread,E,465,S
Europa,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,,True,6971,01,alcoran,distured,C,225,P
Europa,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,6971,02,chard,distured,C,225,P
Europa,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,6971,03,alkaida,distured,C,225,P
